,id,year,title,ref,author
11,@articleMenzies2001ShorttermDS,2001,Short-term digital surface microscopic monitoring of atypical or changing melanocytic lesions.,"Menzies, S. et al. “Short-term digital surface microscopic monitoring of atypical or changing melanocytic lesions.” Archives of dermatology 137 12 (2001): 1583-9 .","['S. Menzies ', ' A. Gutenev ', ' M. Avramidis ', ' A. Batrac ', ' W. Mccarthy']"
12,@articlePehamberger1987InVE,1987,In vivo epiluminescence microscopy of pigmented skin lesions. I. Pattern analysis of pigmented skin lesions.,"Pehamberger, H. et al. “In vivo epiluminescence microscopy of pigmented skin lesions. I. Pattern analysis of pigmented skin lesions.” Journal of the American Academy of Dermatology 17 4 (1987): 571-83 .","['H. Pehamberger ', ' A. Steiner ', ' K. Wolff']"
13,@articleNikolaou2014EmergingTI,2014,Emerging trends in the epidemiology of melanoma,"Nikolaou, V. and A. Stratigos. “Emerging trends in the epidemiology of melanoma.” British Journal of Dermatology 170 (2014): n. pag.","['V. Nikolaou ', ' A. Stratigos']"
14,@articleVestergaard2008DermoscopyCW,2008,Dermoscopy compared with naked eye examination for the diagnosis of primary melanoma: a meta‐analysis of studies performed in a clinical setting,"Vestergaard, M. et al. “Dermoscopy compared with naked eye examination for the diagnosis of primary melanoma: a meta‐analysis of studies performed in a clinical setting.” British Journal of Dermatology 159 (2008): n. pag.","['M. Vestergaard ', ' P. Macaskill ', ' P. E. Holt ', ' S. Menzies']"
15,@articleMenzies2009ImpactOD,2009,Impact of dermoscopy and short‐term sequential digital dermoscopy imaging for the management of pigmented lesions in primary care: a sequential intervention trial,"Menzies, S. et al. “Impact of dermoscopy and short‐term sequential digital dermoscopy imaging for the management of pigmented lesions in primary care: a sequential intervention trial.” British Journal of Dermatology 161 (2009): n. pag.","['S. Menzies ', ' J. Emery ', ' M. Staples ', ' S. Davies ', ' B. McAvoy ', ' J. Fletcher ', ' K. Shahid ', ' G. Reid ', ' M. Avramidis ', ' A. M. Ward ', ' R. Burton ', ' J. M. Elwood']"
16,@articleHauschild2014ToEO,2014,To excise or not: impact of MelaFind on German dermatologists’ decisions to biopsy atypical lesions,"Hauschild, A. et al. “To excise or not: impact of MelaFind on German dermatologists’ decisions to biopsy atypical lesions.” JDDG: Journal der Deutschen Dermatologischen Gesellschaft 12 (2014): n. pag.","['A. Hauschild ', ' S. Chen ', ' M. Weichenthal ', ' A. Blum ', ' Hadley C. King ', ' J. Goldsmith ', ' D. Scharfstein ', ' D. Gutkowicz-Krusin']"
17,@articleKoh2007MelanomaSF,2007,Melanoma screening: focusing the public health journey.,"Koh, H.. “Melanoma screening: focusing the public health journey.” Archives of dermatology 143 1 (2007): 101-3 .",['H. Koh']
0,@articleBiggio2018WildPT,2018,Wild Patterns: Ten Years After the Rise of Adversarial Machine Learning,"Biggio, B. and F. Roli. “Wild Patterns: Ten Years After the Rise of Adversarial Machine Learning.” Proceedings of the 2018 ACM SIGSAC Conference on Computer and Communications Security (2018): n. pag.","['B. Biggio ', ' F. Roli']"
1,@articleZhang2018mixupBE,2018,mixup: Beyond Empirical Risk Minimization,"Zhang, Hongyi et al. “mixup: Beyond Empirical Risk Minimization.” ArXiv abs/1710.09412 (2018): n. pag.","['Hongyi Zhang ', "" M. Ciss\\'e "", ' Yann Dauphin ', ' David Lopez-Paz']"
2,@articlePaschali2018GeneralizabilityVR,2018,Generalizability vs. Robustness: Adversarial Examples for Medical Imaging,"Paschali, Magdalini et al. “Generalizability vs. Robustness: Adversarial Examples for Medical Imaging.” ArXiv abs/1804.00504 (2018): n. pag.","['Magdalini Paschali ', ' S. Conjeti ', ' F. Navarro ', ' Nassir Navab']"
3,@articleElsayed2018AdversarialET,2018,Adversarial Examples that Fool both Human and Computer Vision,"Elsayed, Gamaleldin F. et al. “Adversarial Examples that Fool both Human and Computer Vision.” ArXiv abs/1802.08195 (2018): n. pag.","['Gamaleldin F. Elsayed ', ' Shreya Shankar ', ' B. Cheung ', ' Nicolas Papernot ', ' Alex Kurakin ', ' Ian J. Goodfellow ', ' Jascha Sohl-Dickstein']"
4,@articleRajpurkar2017CheXNetRP,2017,CheXNet: Radiologist-Level Pneumonia Detection on Chest X-Rays with Deep Learning,"Rajpurkar, Pranav et al. “CheXNet: Radiologist-Level Pneumonia Detection on Chest X-Rays with Deep Learning.” ArXiv abs/1711.05225 (2017): n. pag.","['Pranav Rajpurkar ', ' J. Irvin ', ' Kaylie Zhu ', ' B. Yang ', ' Hershel Mehta ', ' T. Duan ', ' D. Ding ', ' Aarti Bagul ', ' C. Langlotz ', ' K. Shpanskaya ', ' M. Lungren ', ' A. Ng']"
5,@articleGulshan2016DevelopmentAV,2016,Development and Validation of a Deep Learning Algorithm for Detection of Diabetic Retinopathy in Retinal Fundus Photographs.,"Gulshan, Varun et al. “Development and Validation of a Deep Learning Algorithm for Detection of Diabetic Retinopathy in Retinal Fundus Photographs.” JAMA 316 22 (2016): 2402-2410 .","['Varun Gulshan ', ' L. Peng ', ' Marc Coram ', ' Martin C. Stumpe ', ' D. Wu ', ' A. Narayanaswamy ', ' Subhashini Venugopalan ', ' Kasumi Widner ', ' T. Madams ', ' J. Cuadros ', ' R. Kim ', ' R. Raman ', ' P. Nelson ', ' J. Mega ', ' D. R. Webster']"
6,@articleLiang2014DeepLF,2014,Deep learning for healthcare decision making with EMRs,"Liang, Z. et al. “Deep learning for healthcare decision making with EMRs.” 2014 IEEE International Conference on Bioinformatics and Biomedicine (BIBM) (2014): 556-559.","['Z. Liang ', ' G. Zhang ', ' X. Huang ', ' Qmming Vivian Hu']"
7,@articleBejnordi2017DiagnosticAO,2017,Diagnostic Assessment of Deep Learning Algorithms for Detection of Lymph Node Metastases in Women With Breast Cancer,"Bejnordi, Babak Ehteshami et al. “Diagnostic Assessment of Deep Learning Algorithms for Detection of Lymph Node Metastases in Women With Breast Cancer.” JAMA 318 (2017): 2199–2210.","['Babak Ehteshami Bejnordi ', ' M. Veta ', ' Paul Johannes van Diest ', ' B. van Ginneken ', ' N. Karssemeijer ', ' G. Litjens ', ' J. A. W. M. van der Laak ', ' Meyke Hermsen ', ' Quirine F Manson ', ' M. Balkenhol ', ' Oscar Geessink ', ' Nikolaos Stathonikos ', ' M. V. van Dijk ', ' P. Bult ', ' F. Beca ', ' A. Beck ', ' Da-yong Wang ', ' A. Khosla ', ' Rishab Gargeya ', ' Humayun Irshad ', ' Aoxiao Zhong ', ' Qi Dou ', ' Q. Li ', ' H. Chen ', ' Huangjing Lin ', ' P. Heng ', ' Christian Hass ', ' Elia Bruni ', ' Quincy J. J. Wong ', ' U. Halici ', ' Mustafa \\""Umit \\""Oner ', ' R. Cetin-Atalay ', ' Matt Berseth ', ' Vitali Khvatkov ', ' A. Vylegzhanin ', ' Oren Z. Kraus ', ' M. Shaban ', ' N. Rajpoot ', ' R. Awan ', ' K. Sirinukunwattana ', ' Talha Qaiser ', ' Yee-Wah Tsang ', ' D. Tellez ', ' Jonas Annuscheit ', ' P. Hufnagl ', ' Mira Valkonen ', ' Kimmo Kartasalo ', ' Leena Latonen ', ' P. Ruusuvuori ', ' Kaisa Liimatainen ', ' Shadi Albarqouni ', ' Bharti Mungal ', ' Ami George ', ' S. Demirci ', ' N. Navab ', ' Seiryo Watanabe ', ' Shigeto Seno ', ' Y. Takenaka ', ' H. Matsuda ', ' Hady Ahmady Phoulady ', ' V. Kovalev ', ' A. Kalinovsky ', ' V. Liauchuk ', ' G. Bueno ', "" M. M. Fern\\'"", 'ez-Carrobles ', ' Ismael Serrano ', "" \\'O. D\\'eniz "", ' D. Racoceanu ', ' Rui Ven\\^ancio']"
8,@articleBeam2016TranslatingAI,2016,Translating Artificial Intelligence Into Clinical Care.,"Beam, Andrew and I. Kohane. “Translating Artificial Intelligence Into Clinical Care.” JAMA 316 22 (2016): 2368-2369 .","['Andrew Beam ', ' I. Kohane']"
9,@articleDvijotham2018ADA,2018,A Dual Approach to Scalable Verification of Deep Networks,"Dvijotham, Krishnamurthy et al. “A Dual Approach to Scalable Verification of Deep Networks.” ArXiv abs/1803.06567 (2018): n. pag.","['Krishnamurthy Dvijotham ', ' Robert Stanforth ', ' Sven Gowal ', ' Timothy A. Mann ', ' Pushmeet Kohli']"
10,@articleGale2017DetectingHF,2017,Detecting hip fractures with radiologist-level performance using deep neural networks,"Gale, W. et al. “Detecting hip fractures with radiologist-level performance using deep neural networks.” ArXiv abs/1711.06504 (2017): n. pag.","['W. Gale ', ' Luke Oakden-Rayner ', ' G. Carneiro ', ' A. Bradley ', ' L. Palmer']"
11,@articleRahhal2016DeepLA,2016,Deep learning approach for active classification of electrocardiogram signals,"Rahhal, M. M. A. et al. “Deep learning approach for active classification of electrocardiogram signals.” Inf. Sci. 345 (2016): 340-354.","['M. M. A. Rahhal ', ' Y. Bazi ', ' H. Alhichri ', ' N. Alajlan ', ' F. Melgani ', ' R. Yager']"
12,@articleWang2017ChestXRay8HC,2017,ChestX-Ray8: Hospital-Scale Chest X-Ray Database and Benchmarks on Weakly-Supervised Classification and Localization of Common Thorax Diseases,"Wang, Xiaosong et al. “ChestX-Ray8: Hospital-Scale Chest X-Ray Database and Benchmarks on Weakly-Supervised Classification and Localization of Common Thorax Diseases.” 2017 IEEE Conference on Computer Vision and Pattern Recognition (CVPR) (2017): 3462-3471.","['Xiaosong Wang ', ' Yifan Peng ', ' Le Lu ', ' Zhiyong Lu ', ' M. Bagheri ', ' R. Summers']"
13,@articleJha2016AdaptingTA,2016,Adapting to Artificial Intelligence: Radiologists and Pathologists as Information Specialists.,"Jha, S. and E. Topol. “Adapting to Artificial Intelligence: Radiologists and Pathologists as Information Specialists.” JAMA 316 22 (2016): 2353-2354 .","['S. Jha ', ' E. Topol']"
14,@articlePien2005UsingIB,2005,Using imaging biomarkers to accelerate drug development and clinical trials.,"Pien, H. et al. “Using imaging biomarkers to accelerate drug development and clinical trials.” Drug discovery today 10 4 (2005): 259-66 .","['H. Pien ', ' A. Fischman ', ' J. Thrall ', ' A. G. Sorensen']"
15,@articleMackey2020CombatingHC,2020,Combating Health Care Fraud and Abuse: Conceptualization and Prototyping Study of a Blockchain Antifraud Framework,"Mackey, T. et al. “Combating Health Care Fraud and Abuse: Conceptualization and Prototyping Study of a Blockchain Antifraud Framework.” Journal of Medical Internet Research 22 (2020): n. pag.","['T. Mackey ', ' Ken Miyachi ', ' Danny Fung ', ' Samson Qian ', ' James Short']"
16,@articleAlonazi2020FraudAA,2020,Fraud and Abuse in the Saudi Healthcare System: A Triangulation Analysis,"Alonazi, Wadi B. “Fraud and Abuse in the Saudi Healthcare System: A Triangulation Analysis.” Inquiry: A Journal of Medical Care Organization, Provision and Financing 57 (2020): n. pag.",['Wadi B Alonazi']
17,@articlePrasad2017ResearchAD,2017,Research and Development Spending to Bring a Single Cancer Drug to Market and Revenues After Approval,"Prasad, V. and S. Mailankody. “Research and Development Spending to Bring a Single Cancer Drug to Market and Revenues After Approval.” JAMA Internal Medicine 177 (2017): 1–7.","['V. Prasad ', ' S. Mailankody']"
18,@articleNjeh2008TumorDT,2008,Tumor delineation: The weakest link in the search for accuracy in radiotherapy,"Njeh, C. F.. “Tumor delineation: The weakest link in the search for accuracy in radiotherapy.” Journal of Medical Physics / Association of Medical Physicists of India 33 (2008): 136 - 140.",['C. F. Njeh']
19,@articleRidker2006ReportedOI,2006,Reported outcomes in major cardiovascular clinical trials funded by for-profit and not-for-profit organizations: 2000-2005.,"Ridker, P. and J. Torres. “Reported outcomes in major cardiovascular clinical trials funded by for-profit and not-for-profit organizations: 2000-2005.” JAMA 295 19 (2006): 2270-4 .","['P. Ridker ', ' J. Torres']"
20,@articleWynia2000PhysicianMO,2000,Physician manipulation of reimbursement rules for patients: between a rock and a hard place.,"Wynia, M. et al. “Physician manipulation of reimbursement rules for patients: between a rock and a hard place.” JAMA 283 14 (2000): 1858-65 .","['M. Wynia ', ' D. S. Cummins ', ' Jonathan B VanGeest ', ' I. Wilson']"
21,@articleLi2009VariabilityOT,2009,Variability of target and normal structure delineation for breast cancer radiotherapy: an RTOG Multi-Institutional and Multiobserver Study.,"Li, X. et al. “Variability of target and normal structure delineation for breast cancer radiotherapy: an RTOG Multi-Institutional and Multiobserver Study.” International journal of radiation oncology, biology, physics 73 3 (2009): 944-51 .","['X. Li ', ' A. Tai ', ' D. Arthur ', ' T. Buchholz ', ' S. Macdonald ', ' L. Marks ', ' J. Moran ', ' L. Pierce ', ' R. Rabinovitch ', ' A. Taghian ', ' F. Vicini ', ' Wendy Woodward ', ' J. White']"
22,@articlePapanicolas2018HealthCS,2018,Health Care Spending in the United States and Other High-Income Countries,"Papanicolas, I. et al. “Health Care Spending in the United States and Other High-Income Countries.” JAMA 319 (2018): 1024–1039.","['I. Papanicolas ', ' L. Woskie ', ' A. Jha']"
23,@articleManrai2014MedicinesUR,2014,Medicine's uncomfortable relationship with math: calculating positive predictive value.,"Manrai, Arjun K. et al. “Medicine's uncomfortable relationship with math: calculating positive predictive value.” JAMA internal medicine 174 6 (2014): 991-3 .","['Arjun K. Manrai ', ' Gaurav Bhatia ', ' J. Strymish ', ' I. Kohane ', ' S. Jain']"
24,@articleBrouwer20123DVI,2012,3D Variation in delineation of head and neck organs at risk,"Brouwer, C. et al. “3D Variation in delineation of head and neck organs at risk.” Radiation Oncology (London, England) 7 (2012): 32 - 32.","['C. Brouwer ', ' R. J. Steenbakkers ', ' E. R. van den Heuvel ', ' J. Duppen ', ' A. Navran ', ' H. Bijl ', ' O. Chouvalova ', ' F. Burlage ', ' H. Meertens ', ' J. Langendijk ', ' A. A. van ‘t Veld']"
25,@articleSanders2012TheRT,2012,"The road to ICD-10-CM/PCS implementation: forecasting the transition for providers, payers, and other healthcare organizations.","Sanders, T. B. et al. “The road to ICD-10-CM/PCS implementation: forecasting the transition for providers, payers, and other healthcare organizations.” Perspectives in health information management 9 (2012): 1f .","['T. B. S', 'ers ', ' Felicia M Bowens ', ' W. Pierce ', ' Bridgette Stasher-Booker ', ' Erica Thompson ', ' W. Jones']"
26,@articleKesselheim2005OverbillingVD,2005,Overbilling vs. downcoding--the battle between physicians and insurers.,"Kesselheim, A. and T. Brennan. “Overbilling vs. downcoding--the battle between physicians and insurers.” The New England journal of medicine 352 9 (2005): 855-7 .","['A. Kesselheim ', ' T. Brennan']"
27,@articleReynolds2005MetabolicSU,2005,Metabolic syndrome: underrated or underdiagnosed?,"Reynolds, K. et al. “Metabolic syndrome: underrated or underdiagnosed?” Diabetes care 28 7 (2005): 1831-2 .","['K. Reynolds ', ' P. Muntner ', ' V. Fonseca']"
28,@articleQamber2012PersonalIS,2012,Personal identification system based on vascular pattern of human retina,"Qamber, S. et al. “Personal identification system based on vascular pattern of human retina.” 2012 Cairo International Biomedical Engineering Conference (CIBEC) (2012): 64-67.","['S. Qamber ', ' Z. Waheed ', ' M. U. Akram']"
29,@articleAngyal1998PersonalIO,1998,Personal identification on the basis of antemortem and postmortem radiographs.,"Angyal, M. and K. Dérczy. “Personal identification on the basis of antemortem and postmortem radiographs.” Journal of forensic sciences 43 5 (1998): 1089-93 .","['M. Angyal ', "" K. D\\'erczy""]"
30,@inproceedingsMiller2010PersonalIU,2010,Personal identification using periocular skin texture,"Miller, P. E. et al. “Personal identification using periocular skin texture.” SAC '10 (2010).","['P. E. Miller ', ' Allen W. Rawls ', ' Shrinivas J. Pundlik ', ' D. Woodard']"
31,@inproceedingsBank1998WorldDI,1998,World development indicators 1998 [CD-ROM,"Bank, T.. “World development indicators 1998 [CD-ROM.” (1998).",['T. Bank']
32,@articleRosamond2008HeartDA,2008,Heart disease and stroke statistics--2008 update: a report from the American Heart Association Statistics Committee and Stroke Statistics Subcommittee.,"Rosamond, W. et al. “Heart disease and stroke statistics--2008 update: a report from the American Heart Association Statistics Committee and Stroke Statistics Subcommittee.” Circulation 117 4 (2008): e25-146 .","['W. Rosamond ', ' K. Flegal ', ' Karen Furie ', ' Alan S. Go ', ' K. Greenlund ', ' N. Haase ', ' S. Hailpern ', ' M. Ho ', ' V. Howard ', ' B. Kissela ', ' S. Kittner ', ' D. Lloyd-Jones ', ' M. McDermott ', ' J. Meigs ', ' C. Moy ', ' G. Nichol ', ' C. O’Donnell ', ' V. Roger ', ' P. Sorlie ', ' Julia Steinberger ', ' T. Thom ', ' M. Wilson ', ' Yu-Ling Hong']"
33,@articleJain2014CorruptionMD,2014,Corruption: medicine’s dirty open secret,"Jain, A. et al. “Corruption: medicine’s dirty open secret.” BMJ : British Medical Journal 348 (2014): n. pag.","['A. Jain ', ' S. Nundy ', ' K. Abbasi']"
34,@article1992MedicareMA,1992,"Medicare, Medicaid and CLIA programs; regulations implementing the Clinical Laboratory Improvement Amendments of 1988 (CLIA)--HCFA. Final rule with comment period.","“Medicare, Medicaid and CLIA programs; regulations implementing the Clinical Laboratory Improvement Amendments of 1988 (CLIA)--HCFA. Final rule with comment period.” Federal register 57 40 (1992): 7002-186 .",['']
35,@articlePierce1972PrinciplesOC,1972,"Principles of Chest X-ray Diagnosis by George Simon. Pp. 282. Published by Butterworths, London. £8.","Pierce, J. W.. “Principles of Chest X-ray Diagnosis by George Simon. Pp. 282. Published by Butterworths, London. £8.” Clinical Radiology 23 (1972): n. pag.",['J. W. Pierce']
0,@inproceedingsChen2014MarginalizedDA,2014,Marginalized Denoising Auto-encoders for Nonlinear Representations,"Chen, Minmin et al. “Marginalized Denoising Auto-encoders for Nonlinear Representations.” ICML (2014).","['Minmin Chen ', ' Kilian Q. Weinberger ', ' F. Sha ', ' Yoshua Bengio']"
1,@articleAlain2014WhatRA,2014,What regularized auto-encoders learn from the data-generating distribution,"Alain, G. and Yoshua Bengio. “What regularized auto-encoders learn from the data-generating distribution.” J. Mach. Learn. Res. 15 (2014): 3563-3593.","['G. Alain ', ' Yoshua Bengio']"
